case_id,prediction_timestamp,purchase_order_event_id,purchase_amount,priority,category,vendor_id,elapsed_hours_to_purchase_order,activities_completed_to_purchase_order,unique_activities_completed,has_budget_review,manager_approval_completed,approval_rework_count,total_rework_events_so_far,average_transition_time_so_far,maximum_transition_time_so_far,sla_breached
C007983,2025-01-23 13:45:17.147178260,C007983_E03,30195.64,High,Software,V044,74.9214297717389,3,3,0,1,0,0,35.572762577979304,48.15237572724084,0
C007984,2025-06-10 12:18:38.779433456,C007984_E03,32284.02,Low,Office Supplies,V001,97.14410539818223,3,3,0,1,0,0,13.446583500010139,23.409697219089722,0
C007985,2025-08-04 10:39:08.444127705,C007985_E03,62223.99,Medium,IT Equipment,V025,330.9856789243625,3,3,0,1,0,0,156.31282238647736,244.38738606570166,1
C007986,2025-03-18 16:26:20.648988042,C007986_E03,71284.7,High,Services,V015,29.272402496678332,3,3,0,1,0,0,12.782118828341389,19.786629748311945,0
C007987,2025-01-31 10:45:31.819594841,C007987_E04,257155.92,Low,IT Equipment,V043,266.2588387763447,4,4,1,1,0,0,87.54280902250399,125.1850125516675,0
C007988,2025-03-05 17:06:05.058738645,C007988_E03,88598.14,Low,Office Supplies,V050,53.9347385385125,3,3,0,1,0,0,24.301320867861527,43.81849899537583,0
C007989,2025-03-19 11:57:24.337889231,C007989_E03,44328.65,Medium,Office Supplies,V031,140.79009385811972,3,3,0,1,0,0,61.4921514613218,100.67563782210749,0
C007990,2025-06-18 10:03:29.163487864,C007990_E03,25398.27,Medium,Services,V041,113.55810096885112,3,3,0,1,0,0,22.66609916616958,28.380360750106664,0
C007991,2025-08-11 09:01:37.803077696,C007991_E04,135715.39,Medium,Maintenance,V038,162.02716752158221,4,4,1,1,0,0,48.20094383858833,70.83929060667806,1
C007992,2025-01-15 09:46:43.907503876,C007992_E03,51662.72,High,Office Supplies,V002,211.61219652885444,3,3,0,1,0,0,96.66150310173333,172.78629981693555,0
C007993,2025-09-05 16:31:36.470183769,C007993_E04,46256.8,Medium,Software,V043,52.69346393993584,4,4,1,1,0,0,16.830258500354816,43.30457702698278,0
C007994,2025-08-21 16:21:24.897175593,C007994_E03,17312.52,Medium,Services,V003,78.6902492154425,3,3,0,1,0,0,37.51779090396889,48.01264394981139,0
C007995,2025-04-21 17:38:55.998501531,C007995_E04,11700.68,Low,Office Supplies,V019,175.31555513931417,4,3,0,1,1,1,56.95539876535194,95.85830258525861,0
C007996,2025-10-17 09:45:42.018608694,C007996_E03,88788.92,Medium,Software,V049,161.59500516908165,3,3,0,1,0,0,46.93847709859861,70.74210410126445,0
C007997,2025-02-28 13:59:21.383809938,C007997_E03,27702.33,Low,IT Equipment,V050,97.32260661387166,3,3,0,1,0,0,38.232727986915414,51.597185775586944,0
C007998,2025-09-26 15:08:23.144140348,C007998_E03,53883.35,Low,Maintenance,V002,99.47309559454112,3,3,0,1,0,0,46.69887214817847,86.85667044394027,0
C007999,2025-10-03 14:04:19.367483712,C007999_E04,139280.12,Medium,IT Equipment,V022,100.57204652325332,4,4,1,1,0,0,32.56178237277815,44.42721448588445,1
C008000,2025-11-13 13:10:47.547274830,C008000_E04,44941.3,Medium,Maintenance,V048,165.346540909675,4,4,1,1,0,0,48.90333490182805,72.05487234633583,0
C008001,2025-04-24 17:03:15.624175195,C008001_E03,73747.35,Medium,Maintenance,V050,176.3876733819986,3,3,0,1,0,0,85.38860041865263,143.87507479516333,0
C008002,2025-11-10 10:14:11.119920225,C008002_E03,98805.67,Medium,Services,V004,90.7364222000625,3,3,0,1,0,0,44.21701294422403,66.8367986819589,1
C008003,2025-08-01 12:38:41.699900877,C008003_E03,110770.32,High,Software,V006,52.47824997246583,3,3,0,1,0,0,24.94093337829722,28.505040212510554,0
C008004,2025-09-22 13:26:16.390061197,C008004_E03,29242.12,Medium,Office Supplies,V026,119.60455279477694,3,3,0,1,0,0,58.3102204177225,67.9219829129761,0
C008005,2025-12-17 15:22:07.184126115,C008005_E04,107240.16,Medium,Software,V009,194.03532892392084,4,3,0,1,1,1,63.3833282725239,104.94887624463723,0
C008006,2025-04-24 11:59:50.174383041,C008006_E04,159913.74,Medium,IT Equipment,V019,71.66393732862251,4,4,1,1,0,0,22.3872823981325,39.44510127879861,0
C008007,2025-04-03 09:40:13.380963251,C008007_E03,43716.49,Low,Maintenance,V037,66.33705026756972,3,3,0,1,0,0,24.263609588923057,26.9984241328575,1
C008008,2025-09-11 13:21:47.359630653,C008008_E03,48241.54,Medium,Software,V039,68.6964887862925,3,3,0,1,0,0,25.48635208431375,25.680118265936944,0
C008009,2025-04-04 17:15:39.636875587,C008009_E03,40016.94,Low,Office Supplies,V049,100.7610102432186,3,3,0,1,0,0,39.347680166345,71.13893066946223,0
C008010,2025-01-15 08:02:17.328973088,C008010_E04,35614.81,Medium,Software,V050,162.20481360363553,4,3,0,1,1,1,53.33239072072843,119.98512721413917,0
C008011,2025-05-30 13:52:54.059703053,C008011_E04,41424.85,High,Services,V025,97.71501658418138,4,3,0,1,1,1,31.432793977425646,49.691714902134166,0
C008012,2025-01-17 10:53:50.117879216,C008012_E03,60955.47,Medium,Services,V030,71.73058829978223,3,3,0,1,0,0,34.9418954272718,45.08064569891833,0
C008013,2025-10-29 13:54:05.630394787,C008013_E03,60565.56,High,IT Equipment,V022,51.568230665218614,3,3,0,1,0,0,23.476471040162917,25.037858389548056,0
C008014,2025-03-13 14:51:20.787065090,C008014_E03,61913.17,High,Services,V041,77.68910751808055,3,3,0,1,0,0,36.48582414443028,67.29102673563139,1
C008015,2025-02-20 14:25:52.122283352,C008015_E03,19059.53,Medium,Services,V022,70.09781174537555,3,3,0,1,0,0,25.54924407978264,29.509610005751664,0
C008016,2025-10-09 10:27:25.135566883,C008016_E03,111356.3,High,Maintenance,V013,72.29031543524528,3,3,0,1,0,0,35.06921219758764,50.39564485063,0
C008017,2025-05-19 11:17:40.583196671,C008017_E03,82345.97,High,Services,V032,99.29460644351971,3,3,0,1,0,0,49.46738950915514,70.64087928970194,0
C008018,2025-01-21 16:54:32.429605531,C008018_E04,123835.56,Medium,Maintenance,V008,198.0756748904253,4,4,1,1,0,0,64.08383679815185,100.18676421861444,0
C008019,2025-06-26 10:04:19.026453424,C008019_E04,147267.75,Medium,Software,V025,168.4052851259511,4,4,1,1,0,0,54.62725529187046,93.26261293604111,0
C008020,2025-10-16 08:14:13.888959656,C008020_E03,87558.96,Medium,Office Supplies,V013,69.9038580443489,3,3,0,1,0,0,32.96056455510458,43.54725467433666,0
C008021,2025-03-11 13:25:12.331454609,C008021_E03,28437.41,Medium,Services,V045,117.92009207072472,3,3,0,1,0,0,50.48302268559736,78.7296186765864,0
C008022,2025-09-19 08:37:33.545833535,C008022_E04,254668.18,Low,Office Supplies,V044,188.7926516204264,4,4,1,1,0,0,61.18458310606436,118.08235463362611,1
C008023,2025-03-27 16:53:45.337711855,C008023_E03,62450.59,Medium,Office Supplies,V015,73.06259380884862,3,3,0,1,0,0,26.96411302104042,53.42822604208084,0
C008024,2025-05-29 11:07:31.227680392,C008024_E03,48147.3,Medium,IT Equipment,V045,68.95867435566444,3,3,0,1,0,0,25.464531899353197,25.680675334350834,0
C008025,2025-12-24 11:50:08.393451304,C008025_E03,24555.54,Medium,Office Supplies,V050,216.33566484758444,3,3,0,1,0,0,106.4369483108471,193.6795698420117,0
C008026,2025-08-01 10:42:44.413348382,C008026_E03,118841.32,Low,Services,V007,91.54567037455055,3,3,0,1,0,0,35.00533256080764,42.34456616326056,1
C008027,2025-07-07 08:10:04.175400345,C008027_E03,26198.55,Low,Office Supplies,V021,236.16782650009583,3,3,0,1,0,0,116.78130136450137,145.07638578714915,0
C008028,2025-05-01 14:01:07.053884765,C008028_E04,173012.26,Medium,Services,V028,195.51862607910138,4,4,1,1,0,0,63.83221954316565,126.05607261463666,1
C008029,2025-04-30 17:21:23.058513688,C008029_E03,92438.08,Medium,Software,V010,122.18973847602444,3,3,0,1,0,0,60.307387948637924,95.37468802612862,0
C008030,2025-12-10 08:24:30.204552654,C008030_E03,94125.33,Medium,Office Supplies,V015,136.07505682018166,3,3,0,1,0,0,59.01984332361958,97.3427050681425,0
C008031,2025-03-07 14:27:39.262317234,C008031_E03,54640.84,Low,Maintenance,V026,48.794239532565,3,3,0,1,0,0,23.863278295075972,24.037134848503612,0
C008032,2025-01-15 15:21:19.067420298,C008032_E03,102713.29,Medium,IT Equipment,V015,118.52196317230501,3,3,0,1,0,0,27.47338469262153,48.372786328393616,0
C008033,2025-10-13 12:58:15.204662111,C008033_E03,65847.33,Low,Maintenance,V006,74.63755685058639,3,3,0,1,0,0,35.8328226245818,68.46442119414388,0
C008034,2025-09-24 12:47:30.321239084,C008034_E03,10641.16,Medium,IT Equipment,V001,118.29175589974555,3,3,0,1,0,0,25.667458141753194,29.944699601310557,1
C008035,2025-07-10 11:25:12.984290124,C008035_E03,102772.25,Low,Services,V022,138.75360674725667,3,3,0,1,0,0,35.51706176363097,51.7893556055525,0
C008036,2025-01-27 15:48:29.536637167,C008036_E03,89694.85,Low,Office Supplies,V035,100.64153795476861,3,3,0,1,0,0,47.95458945627889,88.20892145738527,0
C008037,2025-03-19 15:13:52.088064161,C008037_E04,153056.55,Medium,Services,V009,191.23113557337805,4,4,1,1,0,0,57.43047118063046,116.84934959805945,1
C008038,2025-07-23 15:22:23.910635529,C008038_E03,75950.19,High,Software,V037,54.87330850986917,3,3,0,1,0,0,25.08587171220125,26.75518249241278,0
C008039,2025-03-11 15:21:40.429831600,C008039_E04,251753.29,Medium,Maintenance,V025,192.19456384211114,4,4,1,1,0,0,57.847425518619254,117.32363027656166,1
C008040,2025-07-15 08:02:12.244073094,C008040_E03,39890.0,Medium,Services,V008,163.53673446474832,3,3,0,1,0,0,79.21805575428542,140.64653093277667,1
C008041,2025-07-23 14:18:54.286282715,C008041_E03,56274.7,Medium,Maintenance,V009,46.98174618964306,3,3,0,1,0,0,14.81528912545875,20.808543811930555,0
C008042,2025-11-05 11:03:09.242143437,C008042_E03,46701.82,Medium,IT Equipment,V012,114.55256726206582,3,3,0,1,0,0,24.43117748751014,29.953397067963056,0
C008043,2025-11-17 11:41:54.583254091,C008043_E03,112430.04,Medium,Software,V010,121.03182868169193,3,3,0,1,0,0,59.48958304602444,68.69804142870305,0
C008044,2025-01-20 13:46:13.838887771,C008044_E03,58539.94,High,IT Equipment,V043,142.93717746882527,3,3,0,1,0,0,70.37086991552069,135.6325119940547,0
C008045,2025-06-20 13:21:17.897252084,C008045_E03,26168.85,Medium,Office Supplies,V029,53.18830479224555,3,3,0,1,0,0,24.12347388491875,47.7469477698375,0
C008046,2025-07-24 13:32:26.136851543,C008046_E03,12987.68,Low,Software,V045,70.70726023653972,3,3,0,1,0,0,26.459152489347083,29.645680686668058,0
C008047,2025-01-15 09:23:07.618579379,C008047_E04,31021.85,Low,Services,V018,187.38544960538306,4,4,1,1,0,0,56.00763049464398,125.99755370901306,0
C008048,2025-08-13 10:25:24.975034878,C008048_E03,22438.52,High,Services,V004,113.75693750968834,3,3,0,1,0,0,24.574314383381946,28.212544012016668,1
C008049,2025-07-10 13:03:12.689090096,C008049_E05,87798.47,High,Office Supplies,V011,188.72019141391556,5,4,1,1,1,1,43.139926002490135,73.95154128736667,0
C008050,2025-07-02 12:31:48.430899849,C008050_E03,26371.49,High,Services,V031,48.696786361069165,3,3,0,1,0,0,23.796150144677362,26.044414159619166,1
C008051,2025-07-02 11:45:50.175767984,C008051_E03,119304.65,Medium,Software,V028,50.26393771332889,3,3,0,1,0,0,23.45681951918111,27.230988345771664,0
C008052,2025-04-16 11:22:01.192395458,C008052_E03,34910.08,Low,Maintenance,V022,169.36699788762724,3,3,0,1,0,0,82.22974260307694,120.88449283817388,0
C008053,2025-05-05 14:05:27.611011069,C008053_E04,130013.49,High,Office Supplies,V026,145.9243363919636,4,4,1,1,0,0,47.89955004950935,97.78266961050333,0
C008054,2025-03-26 14:56:24.882254447,C008054_E03,16322.69,Medium,Maintenance,V011,51.44024507067972,3,3,0,1,0,0,24.127594065168054,25.86449298398889,0
C008055,2025-04-02 12:30:10.104118844,C008055_E04,41377.8,Medium,IT Equipment,V042,170.5028066996789,4,4,1,1,0,0,55.7143537130774,122.32667108471055,0
C008056,2025-07-25 08:46:33.505313858,C008056_E03,107393.51,Medium,Software,V036,96.60930703162721,3,3,0,1,0,0,46.8338708825025,68.96156416763306,1
C008057,2025-12-11 15:54:13.905775031,C008057_E03,48330.48,Low,IT Equipment,V034,75.57052938195307,3,3,0,1,0,0,36.06605124702806,65.4061728663975,0
C008058,2025-10-02 12:37:53.556552400,C008058_E03,23774.96,High,Software,V048,75.96487682011112,3,3,0,1,0,0,36.07473966366,51.99913038459111,0
C008059,2025-12-29 12:45:37.102102282,C008059_E03,5000.0,Medium,Software,V041,145.42697280618944,3,3,0,1,0,0,71.05053606241972,72.71793830836056,1
C008060,2025-09-26 08:01:00.191303428,C008060_E04,201954.08,Medium,Software,V003,235.85005313984112,4,4,1,1,0,0,77.21306973561481,160.55790151135804,1
C008061,2025-05-02 11:05:24.443169100,C008061_E03,81323.74,Low,Maintenance,V012,162.75678976919443,3,3,0,1,0,0,46.93557843332514,68.4410095935725,1
C008062,2025-02-11 14:07:33.775022525,C008062_E04,139132.11,High,IT Equipment,V034,169.45938195070138,4,4,1,1,0,0,56.0820510176213,99.83495880923056,1
C008063,2025-10-10 09:13:58.620282624,C008063_E03,90980.66,High,Services,V046,46.89961674517333,3,3,0,1,0,0,22.214864740747778,26.944608705937224,0
C008064,2025-02-21 12:42:17.725642325,C008064_E04,129138.64,High,IT Equipment,V018,97.87159045620139,4,4,1,1,0,0,31.943163487294726,46.26178550294195,0
C008065,2025-09-23 17:45:34.559579926,C008065_E03,35071.55,High,Office Supplies,V047,122.25959988331279,3,3,0,1,0,0,52.40039292551445,80.99960087325113,0
C008066,2025-03-27 09:59:08.042720595,C008066_E03,88464.48,Medium,IT Equipment,V024,65.31890075572083,3,3,0,1,0,0,24.12271233039111,40.473005992355,0
C008067,2025-06-04 09:36:36.053287567,C008067_E03,83598.13,Medium,Services,V006,44.110014802101944,3,3,0,1,0,0,20.33674659990403,21.977373785390277,0
C008068,2025-06-20 09:02:36.268326242,C008068_E04,143638.23,Medium,Software,V013,94.87674120173389,4,4,1,1,0,0,30.244643745005558,41.31921049431389,1
C008069,2025-02-24 15:57:15.472955368,C008069_E04,158686.02,Medium,Services,V020,338.7876313764911,4,4,1,1,0,0,105.71612250796686,197.64764277001694,0
C008070,2026-01-05 08:32:39.089301616,C008070_E03,119493.85,Medium,Software,V049,168.21085813933777,3,3,0,1,0,0,81.18766759559736,91.05931085232251,0
C008071,2025-07-03 10:03:10.566266053,C008071_E03,16333.99,Low,Maintenance,V049,66.05293507390361,3,3,0,1,0,0,23.53302380674903,24.634650062187223,0
C008072,2025-09-04 10:11:29.802375133,C008072_E04,137453.26,Low,IT Equipment,V031,236.85827843753697,4,4,1,1,0,0,72.12043831307149,101.1557535950925,1
C008073,2025-10-01 13:08:51.778958526,C008073_E03,16751.81,Low,Software,V036,51.814383044035004,3,3,0,1,0,0,23.11083511666417,44.839888425907226,1
C008074,2025-12-10 15:17:00.306158295,C008074_E05,135918.65,High,Services,V011,144.11675171063752,5,4,1,1,1,1,31.218095550398683,114.59979593994751,0
C008075,2025-07-03 11:08:23.873210607,C008075_E03,62095.79,Low,Services,V012,138.80663144739083,3,3,0,1,0,0,36.352812779617636,44.02246153013139,0
C008076,2025-02-03 10:56:41.432502047,C008076_E03,69420.78,Medium,Services,V004,68.44484236167973,3,3,0,1,0,0,33.972421180839866,67.44484236167973,0
C008077,2025-03-26 12:48:30.122911528,C008077_E03,45917.41,High,IT Equipment,V027,48.80836747542444,3,3,0,1,0,0,22.690073687871113,25.01377858744611,0
C008078,2025-01-09 17:20:58.237683776,C008078_E04,177275.14,Medium,Software,V036,173.34951046771553,4,4,1,1,0,0,56.70790781308575,96.90149566347111,0
C008079,2025-11-06 14:12:37.180908159,C008079_E04,121796.21,High,Services,V006,167.71032803004417,4,4,1,1,0,0,55.268122487288146,113.85367746685917,1
C008080,2025-10-30 14:23:22.065113137,C008080_E03,31388.37,Medium,Office Supplies,V008,45.88946253142695,3,3,0,1,0,0,13.068147385880417,20.878035493104722,0
C008081,2025-09-02 10:16:01.212662792,C008081_E03,19192.24,Low,Services,V039,95.60033685077556,3,3,0,1,0,0,45.789802436302914,68.02467070575027,0
C008082,2025-03-03 12:19:52.037955671,C008082_E04,39879.95,Medium,Maintenance,V007,147.49778832101973,4,4,1,1,0,0,48.13714782752454,73.11059017157334,0
C008083,2025-09-02 10:15:24.759464237,C008083_E05,146264.06,High,Maintenance,V037,193.09021096228807,5,4,1,1,1,1,47.67336169052597,97.27398077539917,0
C008084,2025-08-06 12:31:08.943386596,C008084_E03,19480.9,Medium,Services,V007,51.685817607387776,3,3,0,1,0,0,23.58663669597236,26.124101960397223,0
C008085,2025-05-16 09:26:16.055190840,C008085_E03,90733.41,Medium,IT Equipment,V013,96.10445977523332,3,3,0,1,0,0,46.243483102455414,49.69282486480194,0
C008086,2025-10-31 16:37:11.319437722,C008086_E03,72542.92,Medium,IT Equipment,V019,53.28647762158945,3,3,0,1,0,0,24.455869885559167,44.19459750025334,1
C008087,2025-10-16 11:34:47.566875041,C008087_E03,38044.59,High,Software,V023,69.24654635417805,3,3,0,1,0,0,25.151731992976664,31.330590458406668,1
C008088,2025-07-30 15:28:50.272023005,C008088_E03,57553.44,Medium,Services,V006,55.48063111750139,3,3,0,1,0,0,26.45018132510764,46.69753846033083,0
C008089,2025-08-14 09:49:48.085762672,C008089_E04,269037.68,High,Office Supplies,V009,143.9966904896311,4,4,1,1,0,0,47.497062470807776,76.70026755536166,1
C008090,2025-12-15 17:47:33.618870205,C008090_E03,19622.59,Medium,Software,V011,105.45933857505695,3,3,0,1,0,0,51.34437999676749,93.08187732765055,1
C008091,2025-06-24 13:45:03.245939849,C008091_E03,60191.24,Medium,IT Equipment,V035,96.91756831662472,3,3,0,1,0,0,46.74428771101264,73.69323300444056,0
C008092,2025-08-22 12:54:10.547728882,C008092_E03,23232.52,Medium,Office Supplies,V001,94.06959659135612,3,3,0,1,0,0,37.92122822616625,50.458043215499444,0
C008093,2025-04-04 12:12:08.125749601,C008093_E04,72046.56,Medium,Office Supplies,V030,98.53559048600027,4,3,0,1,1,1,30.883422000664723,47.93209645828,0
C008094,2025-09-10 12:51:28.841317677,C008094_E03,50589.03,Medium,IT Equipment,V039,45.3580114771325,3,3,0,1,0,0,13.982104049680277,27.34428226476972,0
C008095,2025-04-18 16:59:25.018720907,C008095_E03,43971.84,High,Services,V035,55.490282978029725,3,3,0,1,0,0,26.78376751307167,48.86216375911028,0
C008096,2025-05-20 09:40:32.824070271,C008096_E03,42968.98,Low,Services,V012,166.17578446396416,3,3,0,1,0,0,71.98467197197722,123.58064991614222,1
C008097,2025-02-03 10:33:47.580712965,C008097_E03,58107.18,Medium,IT Equipment,V038,161.72988353137916,3,3,0,1,0,0,71.39018446402791,92.10005747903472,0
C008098,2025-09-29 16:13:52.125582884,C008098_E03,69915.52,Medium,Maintenance,V045,144.73114599524556,3,3,0,1,0,0,63.31357990626792,72.21025153106972,0
C008099,2025-06-27 09:16:49.991601299,C008099_E03,49998.48,Low,Maintenance,V021,69.1138865559164,3,3,0,1,0,0,32.050438916293196,41.61558727544056,0
C008100,2025-04-01 11:12:37.372441094,C008100_E03,37301.98,High,Software,V024,117.8770479003039,3,3,0,1,0,0,56.967285648411114,90.67703322224445,0
C008101,2025-06-02 13:54:35.395469892,C008101_E03,34835.34,Low,Office Supplies,V035,147.07649874163664,3,3,0,1,0,0,71.90438662442347,77.70031482142139,0
C008102,2025-04-24 16:09:38.100998510,C008102_E04,252854.0,Medium,Office Supplies,V046,175.3272502773639,4,4,1,1,0,0,57.06105307736362,97.10044215312,0
C008103,2025-11-04 14:36:16.320340897,C008103_E03,82187.93,Medium,IT Equipment,V037,123.77120009469361,3,3,0,1,0,0,60.221516589096524,99.10428930559944,0
C008104,2025-12-31 08:09:42.462074604,C008104_E04,37205.6,Medium,Services,V004,188.16179502072333,4,4,1,1,0,0,61.301188747103886,114.34624078100444,0
C008105,2025-02-27 10:59:51.226454123,C008105_E03,90382.98,Medium,Services,V050,139.83089623725638,3,3,0,1,0,0,35.68781258628375,47.48952670514027,1
C008106,2025-10-09 10:45:56.137920838,C008106_E04,229759.09,Medium,IT Equipment,V017,165.26559386689942,4,4,1,1,0,0,53.73100830469361,122.42887235765583,0
C008107,2025-06-05 14:09:25.480055085,C008107_E03,98294.77,Medium,Office Supplies,V025,72.9904111264125,3,3,0,1,0,0,35.956325164407914,50.7483900444675,0
C008108,2025-12-17 13:05:22.983689360,C008108_E04,29004.21,High,Services,V049,166.0897176914889,4,3,0,1,1,1,49.48519891534871,98.98539557574667,0
C008109,2025-09-09 15:47:16.135250380,C008109_E03,13612.44,Low,Office Supplies,V021,144.95448201399444,3,3,0,1,0,0,61.169235441179296,114.8955379041861,0
C008110,2025-06-05 11:12:56.257091398,C008110_E03,96931.37,Low,Office Supplies,V037,74.88229363649944,3,3,0,1,0,0,36.19654517076223,48.56998547392584,0
C008111,2025-05-15 08:09:15.421843883,C008111_E03,82525.72,Medium,Office Supplies,V002,64.82095051218973,3,3,0,1,0,0,31.753845445790553,40.64092998391527,0
C008112,2025-12-10 08:37:27.126774514,C008112_E03,35119.63,Low,Maintenance,V007,167.95753521514277,3,3,0,1,0,0,80.68496771058805,121.29355868167222,0
C008113,2025-11-07 15:04:40.672410227,C008113_E03,68828.98,Medium,Software,V046,52.74463122506306,3,3,0,1,0,0,25.138765800780693,45.10652977430222,0
C008114,2025-01-09 12:12:47.899092115,C008114_E04,224220.21,High,IT Equipment,V022,73.37997197003195,4,4,1,1,0,0,23.405660056155554,25.585993551928055,0
